Mat,Array,Bank,Chip,Rank,Valid_bits,Taken
7,46,7,5,0,0,False
8,46,7,5,0,0,False
9,46,7,5,0,0,False
10,46,7,5,0,0,False
11,46,7,5,0,0,False
12,46,7,5,0,0,False
13,46,7,5,0,0,False
14,46,7,5,0,0,False
15,46,7,5,0,0,False
0,47,7,5,0,0,False
1,47,7,5,0,0,False
2,47,7,5,0,0,False
3,47,7,5,0,0,False
4,47,7,5,0,0,False
5,47,7,5,0,0,False
6,47,7,5,0,0,False
7,47,7,5,0,0,False
8,47,7,5,0,0,False
9,47,7,5,0,0,False
10,47,7,5,0,0,False
11,47,7,5,0,0,False
12,47,7,5,0,0,False
13,47,7,5,0,0,False
14,47,7,5,0,0,False
15,47,7,5,0,0,False
0,48,7,5,0,0,False
1,48,7,5,0,0,False
2,48,7,5,0,0,False
3,48,7,5,0,0,False
4,48,7,5,0,0,False
5,48,7,5,0,0,False
6,48,7,5,0,0,False
7,48,7,5,0,0,False
8,48,7,5,0,0,False
9,48,7,5,0,0,False
10,48,7,5,0,0,False
11,48,7,5,0,0,False
12,48,7,5,0,0,False
13,48,7,5,0,0,False
14,48,7,5,0,0,False
15,48,7,5,0,0,False
0,49,7,5,0,0,False
1,49,7,5,0,0,False
2,49,7,5,0,0,False
3,49,7,5,0,0,False
4,49,7,5,0,0,False
5,49,7,5,0,0,False
6,49,7,5,0,0,False
7,49,7,5,0,0,False
8,49,7,5,0,0,False
9,49,7,5,0,0,False
10,49,7,5,0,0,False
11,49,7,5,0,0,False
12,49,7,5,0,0,False
13,49,7,5,0,0,False
14,49,7,5,0,0,False
15,49,7,5,0,0,False
0,50,7,5,0,0,False
1,50,7,5,0,0,False
2,50,7,5,0,0,False
3,50,7,5,0,0,False
4,50,7,5,0,0,False
5,50,7,5,0,0,False
6,50,7,5,0,0,False
7,50,7,5,0,0,False
8,50,7,5,0,0,False
9,50,7,5,0,0,False
10,50,7,5,0,0,False
11,50,7,5,0,0,False
12,50,7,5,0,0,False
13,50,7,5,0,0,False
14,50,7,5,0,0,False
15,50,7,5,0,0,False
0,51,7,5,0,0,False
1,51,7,5,0,0,False
2,51,7,5,0,0,False
3,51,7,5,0,0,False
4,51,7,5,0,0,False
5,51,7,5,0,0,False
6,51,7,5,0,0,False
7,51,7,5,0,0,False
8,51,7,5,0,0,False
9,51,7,5,0,0,False
10,51,7,5,0,0,False
11,51,7,5,0,0,False
12,51,7,5,0,0,False
13,51,7,5,0,0,False
14,51,7,5,0,0,False
15,51,7,5,0,0,False
0,52,7,5,0,0,False
1,52,7,5,0,0,False
2,52,7,5,0,0,False
3,52,7,5,0,0,False
4,52,7,5,0,0,False
5,52,7,5,0,0,False
6,52,7,5,0,0,False
7,52,7,5,0,0,False
8,52,7,5,0,0,False
9,52,7,5,0,0,False
10,52,7,5,0,0,False
11,52,7,5,0,0,False
12,52,7,5,0,0,False
13,52,7,5,0,0,False
14,52,7,5,0,0,False
15,52,7,5,0,0,False
0,53,7,5,0,0,False
1,53,7,5,0,0,False
2,53,7,5,0,0,False
3,53,7,5,0,0,False
4,53,7,5,0,0,False
5,53,7,5,0,0,False
6,53,7,5,0,0,False
7,53,7,5,0,0,False
8,53,7,5,0,0,False
9,53,7,5,0,0,False
10,53,7,5,0,0,False
11,53,7,5,0,0,False
12,53,7,5,0,0,False
13,53,7,5,0,0,False
14,53,7,5,0,0,False
15,53,7,5,0,0,False
0,54,7,5,0,0,False
1,54,7,5,0,0,False
2,54,7,5,0,0,False
3,54,7,5,0,0,False
4,54,7,5,0,0,False
5,54,7,5,0,0,False
6,54,7,5,0,0,False
7,54,7,5,0,0,False
8,54,7,5,0,0,False
9,54,7,5,0,0,False
10,54,7,5,0,0,False
11,54,7,5,0,0,False
12,54,7,5,0,0,False
13,54,7,5,0,0,False
14,54,7,5,0,0,False
15,54,7,5,0,0,False
0,55,7,5,0,0,False
1,55,7,5,0,0,False
2,55,7,5,0,0,False
3,55,7,5,0,0,False
4,55,7,5,0,0,False
5,55,7,5,0,0,False
6,55,7,5,0,0,False
7,55,7,5,0,0,False
8,55,7,5,0,0,False
9,55,7,5,0,0,False
10,55,7,5,0,0,False
11,55,7,5,0,0,False
12,55,7,5,0,0,False
13,55,7,5,0,0,False
14,55,7,5,0,0,False
15,55,7,5,0,0,False
0,56,7,5,0,0,False
1,56,7,5,0,0,False
2,56,7,5,0,0,False
3,56,7,5,0,0,False
4,56,7,5,0,0,False
5,56,7,5,0,0,False
6,56,7,5,0,0,False
7,56,7,5,0,0,False
8,56,7,5,0,0,False
9,56,7,5,0,0,False
10,56,7,5,0,0,False
11,56,7,5,0,0,False
12,56,7,5,0,0,False
13,56,7,5,0,0,False
14,56,7,5,0,0,False
15,56,7,5,0,0,False
0,57,7,5,0,0,False
1,57,7,5,0,0,False
2,57,7,5,0,0,False
3,57,7,5,0,0,False
4,57,7,5,0,0,False
5,57,7,5,0,0,False
6,57,7,5,0,0,False
7,57,7,5,0,0,False
8,57,7,5,0,0,False
9,57,7,5,0,0,False
10,57,7,5,0,0,False
11,57,7,5,0,0,False
12,57,7,5,0,0,False
13,57,7,5,0,0,False
14,57,7,5,0,0,False
15,57,7,5,0,0,False
0,58,7,5,0,0,False
1,58,7,5,0,0,False
2,58,7,5,0,0,False
3,58,7,5,0,0,False
4,58,7,5,0,0,False
5,58,7,5,0,0,False
6,58,7,5,0,0,False
7,58,7,5,0,0,False
8,58,7,5,0,0,False
9,58,7,5,0,0,False
10,58,7,5,0,0,False
11,58,7,5,0,0,False
12,58,7,5,0,0,False
13,58,7,5,0,0,False
14,58,7,5,0,0,False
15,58,7,5,0,0,False
0,59,7,5,0,0,False
1,59,7,5,0,0,False
2,59,7,5,0,0,False
3,59,7,5,0,0,False
4,59,7,5,0,0,False
5,59,7,5,0,0,False
6,59,7,5,0,0,False
7,59,7,5,0,0,False
8,59,7,5,0,0,False
9,59,7,5,0,0,False
10,59,7,5,0,0,False
11,59,7,5,0,0,False
12,59,7,5,0,0,False
13,59,7,5,0,0,False
14,59,7,5,0,0,False
15,59,7,5,0,0,False
0,60,7,5,0,0,False
1,60,7,5,0,0,False
2,60,7,5,0,0,False
3,60,7,5,0,0,False
4,60,7,5,0,0,False
5,60,7,5,0,0,False
6,60,7,5,0,0,False
7,60,7,5,0,0,False
8,60,7,5,0,0,False
9,60,7,5,0,0,False
10,60,7,5,0,0,False
11,60,7,5,0,0,False
12,60,7,5,0,0,False
13,60,7,5,0,0,False
14,60,7,5,0,0,False
15,60,7,5,0,0,False
0,61,7,5,0,0,False
1,61,7,5,0,0,False
2,61,7,5,0,0,False
3,61,7,5,0,0,False
4,61,7,5,0,0,False
5,61,7,5,0,0,False
6,61,7,5,0,0,False
7,61,7,5,0,0,False
8,61,7,5,0,0,False
9,61,7,5,0,0,False
10,61,7,5,0,0,False
11,61,7,5,0,0,False
12,61,7,5,0,0,False
13,61,7,5,0,0,False
14,61,7,5,0,0,False
15,61,7,5,0,0,False
0,62,7,5,0,0,False
1,62,7,5,0,0,False
2,62,7,5,0,0,False
3,62,7,5,0,0,False
4,62,7,5,0,0,False
5,62,7,5,0,0,False
6,62,7,5,0,0,False
7,62,7,5,0,0,False
8,62,7,5,0,0,False
9,62,7,5,0,0,False
10,62,7,5,0,0,False
11,62,7,5,0,0,False
12,62,7,5,0,0,False
13,62,7,5,0,0,False
14,62,7,5,0,0,False
15,62,7,5,0,0,False
0,63,7,5,0,0,False
1,63,7,5,0,0,False
2,63,7,5,0,0,False
3,63,7,5,0,0,False
4,63,7,5,0,0,False
5,63,7,5,0,0,False
6,63,7,5,0,0,False
7,63,7,5,0,0,False
8,63,7,5,0,0,False
9,63,7,5,0,0,False
10,63,7,5,0,0,False
11,63,7,5,0,0,False
12,63,7,5,0,0,False
13,63,7,5,0,0,False
14,63,7,5,0,0,False
15,63,7,5,0,0,False
0,0,0,6,0,0,False
1,0,0,6,0,0,False
2,0,0,6,0,0,False
3,0,0,6,0,0,False
4,0,0,6,0,0,False
5,0,0,6,0,0,False
6,0,0,6,0,0,False
7,0,0,6,0,0,False
8,0,0,6,0,0,False
9,0,0,6,0,0,False
10,0,0,6,0,0,False
11,0,0,6,0,0,False
12,0,0,6,0,0,False
13,0,0,6,0,0,False
14,0,0,6,0,0,False
15,0,0,6,0,0,False
0,1,0,6,0,0,False
1,1,0,6,0,0,False
2,1,0,6,0,0,False
3,1,0,6,0,0,False
4,1,0,6,0,0,False
5,1,0,6,0,0,False
6,1,0,6,0,0,False
7,1,0,6,0,0,False
8,1,0,6,0,0,False
9,1,0,6,0,0,False
10,1,0,6,0,0,False
11,1,0,6,0,0,False
12,1,0,6,0,0,False
13,1,0,6,0,0,False
14,1,0,6,0,0,False
15,1,0,6,0,0,False
0,2,0,6,0,0,False
1,2,0,6,0,0,False
2,2,0,6,0,0,False
3,2,0,6,0,0,False
4,2,0,6,0,0,False
5,2,0,6,0,0,False
6,2,0,6,0,0,False
7,2,0,6,0,0,False
8,2,0,6,0,0,False
9,2,0,6,0,0,False
10,2,0,6,0,0,False
11,2,0,6,0,0,False
12,2,0,6,0,0,False
13,2,0,6,0,0,False
14,2,0,6,0,0,False
15,2,0,6,0,0,False
0,3,0,6,0,0,False
1,3,0,6,0,0,False
2,3,0,6,0,0,False
3,3,0,6,0,0,False
4,3,0,6,0,0,False
5,3,0,6,0,0,False
6,3,0,6,0,0,False
7,3,0,6,0,0,False
8,3,0,6,0,0,False
9,3,0,6,0,0,False
10,3,0,6,0,0,False
11,3,0,6,0,0,False
12,3,0,6,0,0,False
13,3,0,6,0,0,False
14,3,0,6,0,0,False
15,3,0,6,0,0,False
0,4,0,6,0,0,False
1,4,0,6,0,0,False
2,4,0,6,0,0,False
3,4,0,6,0,0,False
4,4,0,6,0,0,False
5,4,0,6,0,0,False
6,4,0,6,0,0,False
7,4,0,6,0,0,False
8,4,0,6,0,0,False
9,4,0,6,0,0,False
10,4,0,6,0,0,False
11,4,0,6,0,0,False
12,4,0,6,0,0,False
13,4,0,6,0,0,False
14,4,0,6,0,0,False
15,4,0,6,0,0,False
0,5,0,6,0,0,False
1,5,0,6,0,0,False
2,5,0,6,0,0,False
3,5,0,6,0,0,False
4,5,0,6,0,0,False
5,5,0,6,0,0,False
6,5,0,6,0,0,False
7,5,0,6,0,0,False
8,5,0,6,0,0,False
9,5,0,6,0,0,False
10,5,0,6,0,0,False
11,5,0,6,0,0,False
12,5,0,6,0,0,False
13,5,0,6,0,0,False
14,5,0,6,0,0,False
15,5,0,6,0,0,False
0,6,0,6,0,0,False
1,6,0,6,0,0,False
2,6,0,6,0,0,False
3,6,0,6,0,0,False
4,6,0,6,0,0,False
5,6,0,6,0,0,False
6,6,0,6,0,0,False
7,6,0,6,0,0,False
8,6,0,6,0,0,False
9,6,0,6,0,0,False
10,6,0,6,0,0,False
11,6,0,6,0,0,False
12,6,0,6,0,0,False
13,6,0,6,0,0,False
14,6,0,6,0,0,False
15,6,0,6,0,0,False
0,7,0,6,0,0,False
1,7,0,6,0,0,False
2,7,0,6,0,0,False
3,7,0,6,0,0,False
4,7,0,6,0,0,False
5,7,0,6,0,0,False
6,7,0,6,0,0,False
7,7,0,6,0,0,False
8,7,0,6,0,0,False
9,7,0,6,0,0,False
10,7,0,6,0,0,False
11,7,0,6,0,0,False
12,7,0,6,0,0,False
13,7,0,6,0,0,False
14,7,0,6,0,0,False
15,7,0,6,0,0,False
0,8,0,6,0,0,False
1,8,0,6,0,0,False
2,8,0,6,0,0,False
3,8,0,6,0,0,False
4,8,0,6,0,0,False
5,8,0,6,0,0,False
6,8,0,6,0,0,False
7,8,0,6,0,0,False
8,8,0,6,0,0,False
9,8,0,6,0,0,False
10,8,0,6,0,0,False
11,8,0,6,0,0,False
12,8,0,6,0,0,False
13,8,0,6,0,0,False
14,8,0,6,0,0,False
15,8,0,6,0,0,False
0,9,0,6,0,0,False
1,9,0,6,0,0,False
2,9,0,6,0,0,False
3,9,0,6,0,0,False
4,9,0,6,0,0,False
5,9,0,6,0,0,False
6,9,0,6,0,0,False
7,9,0,6,0,0,False
8,9,0,6,0,0,False
9,9,0,6,0,0,False
10,9,0,6,0,0,False
11,9,0,6,0,0,False
12,9,0,6,0,0,False
13,9,0,6,0,0,False
14,9,0,6,0,0,False
15,9,0,6,0,0,False
0,10,0,6,0,0,False
1,10,0,6,0,0,False
2,10,0,6,0,0,False
3,10,0,6,0,0,False
4,10,0,6,0,0,False
5,10,0,6,0,0,False
6,10,0,6,0,0,False
7,10,0,6,0,0,False
8,10,0,6,0,0,False
9,10,0,6,0,0,False
10,10,0,6,0,0,False
11,10,0,6,0,0,False
12,10,0,6,0,0,False
13,10,0,6,0,0,False
14,10,0,6,0,0,False
15,10,0,6,0,0,False
0,11,0,6,0,0,False
1,11,0,6,0,0,False
2,11,0,6,0,0,False
3,11,0,6,0,0,False
4,11,0,6,0,0,False
5,11,0,6,0,0,False
6,11,0,6,0,0,False
7,11,0,6,0,0,False
8,11,0,6,0,0,False
9,11,0,6,0,0,False
10,11,0,6,0,0,False
11,11,0,6,0,0,False
12,11,0,6,0,0,False
13,11,0,6,0,0,False
14,11,0,6,0,0,False
15,11,0,6,0,0,False
0,12,0,6,0,0,False
1,12,0,6,0,0,False
2,12,0,6,0,0,False
3,12,0,6,0,0,False
4,12,0,6,0,0,False
5,12,0,6,0,0,False
6,12,0,6,0,0,False
7,12,0,6,0,0,False
8,12,0,6,0,0,False
9,12,0,6,0,0,False
10,12,0,6,0,0,False
11,12,0,6,0,0,False
12,12,0,6,0,0,False
13,12,0,6,0,0,False
14,12,0,6,0,0,False
15,12,0,6,0,0,False
0,13,0,6,0,0,False
1,13,0,6,0,0,False
2,13,0,6,0,0,False
3,13,0,6,0,0,False
4,13,0,6,0,0,False
5,13,0,6,0,0,False
6,13,0,6,0,0,False
7,13,0,6,0,0,False
8,13,0,6,0,0,False
9,13,0,6,0,0,False
10,13,0,6,0,0,False
11,13,0,6,0,0,False
12,13,0,6,0,0,False
13,13,0,6,0,0,False
14,13,0,6,0,0,False
15,13,0,6,0,0,False
0,14,0,6,0,0,False
1,14,0,6,0,0,False
2,14,0,6,0,0,False
3,14,0,6,0,0,False
4,14,0,6,0,0,False
5,14,0,6,0,0,False
6,14,0,6,0,0,False
7,14,0,6,0,0,False
8,14,0,6,0,0,False
9,14,0,6,0,0,False
10,14,0,6,0,0,False
11,14,0,6,0,0,False
12,14,0,6,0,0,False
13,14,0,6,0,0,False
14,14,0,6,0,0,False
15,14,0,6,0,0,False
0,15,0,6,0,0,False
1,15,0,6,0,0,False
2,15,0,6,0,0,False
3,15,0,6,0,0,False
4,15,0,6,0,0,False
5,15,0,6,0,0,False
6,15,0,6,0,0,False
7,15,0,6,0,0,False
8,15,0,6,0,0,False
9,15,0,6,0,0,False
10,15,0,6,0,0,False
11,15,0,6,0,0,False
12,15,0,6,0,0,False
13,15,0,6,0,0,False
14,15,0,6,0,0,False
15,15,0,6,0,0,False
0,16,0,6,0,0,False
1,16,0,6,0,0,False
2,16,0,6,0,0,False
3,16,0,6,0,0,False
4,16,0,6,0,0,False
5,16,0,6,0,0,False
6,16,0,6,0,0,False
7,16,0,6,0,0,False
8,16,0,6,0,0,False
9,16,0,6,0,0,False
10,16,0,6,0,0,False
11,16,0,6,0,0,False
12,16,0,6,0,0,False
13,16,0,6,0,0,False
14,16,0,6,0,0,False
15,16,0,6,0,0,False
0,17,0,6,0,0,False
1,17,0,6,0,0,False
2,17,0,6,0,0,False
3,17,0,6,0,0,False
4,17,0,6,0,0,False
5,17,0,6,0,0,False
6,17,0,6,0,0,False
7,17,0,6,0,0,False
8,17,0,6,0,0,False
9,17,0,6,0,0,False
10,17,0,6,0,0,False
11,17,0,6,0,0,False
12,17,0,6,0,0,False
13,17,0,6,0,0,False
14,17,0,6,0,0,False
15,17,0,6,0,0,False
0,18,0,6,0,0,False
1,18,0,6,0,0,False
2,18,0,6,0,0,False
3,18,0,6,0,0,False
4,18,0,6,0,0,False
5,18,0,6,0,0,False
6,18,0,6,0,0,False
7,18,0,6,0,0,False
8,18,0,6,0,0,False
9,18,0,6,0,0,False
10,18,0,6,0,0,False
11,18,0,6,0,0,False
12,18,0,6,0,0,False
13,18,0,6,0,0,False
14,18,0,6,0,0,False
15,18,0,6,0,0,False
0,19,0,6,0,0,False
1,19,0,6,0,0,False
2,19,0,6,0,0,False
3,19,0,6,0,0,False
4,19,0,6,0,0,False
5,19,0,6,0,0,False
6,19,0,6,0,0,False
7,19,0,6,0,0,False
8,19,0,6,0,0,False
9,19,0,6,0,0,False
10,19,0,6,0,0,False
11,19,0,6,0,0,False
12,19,0,6,0,0,False
13,19,0,6,0,0,False
14,19,0,6,0,0,False
15,19,0,6,0,0,False
0,20,0,6,0,0,False
1,20,0,6,0,0,False
2,20,0,6,0,0,False
3,20,0,6,0,0,False
4,20,0,6,0,0,False
5,20,0,6,0,0,False
6,20,0,6,0,0,False
7,20,0,6,0,0,False
8,20,0,6,0,0,False
9,20,0,6,0,0,False
10,20,0,6,0,0,False
11,20,0,6,0,0,False
12,20,0,6,0,0,False
13,20,0,6,0,0,False
14,20,0,6,0,0,False
15,20,0,6,0,0,False
0,21,0,6,0,0,False
1,21,0,6,0,0,False
2,21,0,6,0,0,False
3,21,0,6,0,0,False
4,21,0,6,0,0,False
5,21,0,6,0,0,False
6,21,0,6,0,0,False
7,21,0,6,0,0,False
8,21,0,6,0,0,False
9,21,0,6,0,0,False
10,21,0,6,0,0,False
11,21,0,6,0,0,False
12,21,0,6,0,0,False
13,21,0,6,0,0,False
14,21,0,6,0,0,False
15,21,0,6,0,0,False
0,22,0,6,0,0,False
1,22,0,6,0,0,False
2,22,0,6,0,0,False
3,22,0,6,0,0,False
4,22,0,6,0,0,False
5,22,0,6,0,0,False
6,22,0,6,0,0,False
7,22,0,6,0,0,False
8,22,0,6,0,0,False
9,22,0,6,0,0,False
10,22,0,6,0,0,False
11,22,0,6,0,0,False
12,22,0,6,0,0,False
13,22,0,6,0,0,False
14,22,0,6,0,0,False
15,22,0,6,0,0,False
0,23,0,6,0,0,False
1,23,0,6,0,0,False
2,23,0,6,0,0,False
3,23,0,6,0,0,False
4,23,0,6,0,0,False
5,23,0,6,0,0,False
6,23,0,6,0,0,False
7,23,0,6,0,0,False
8,23,0,6,0,0,False
9,23,0,6,0,0,False
10,23,0,6,0,0,False
11,23,0,6,0,0,False
12,23,0,6,0,0,False
13,23,0,6,0,0,False
14,23,0,6,0,0,False
15,23,0,6,0,0,False
0,24,0,6,0,0,False
1,24,0,6,0,0,False
2,24,0,6,0,0,False
3,24,0,6,0,0,False
4,24,0,6,0,0,False
5,24,0,6,0,0,False
6,24,0,6,0,0,False
7,24,0,6,0,0,False
8,24,0,6,0,0,False
9,24,0,6,0,0,False
10,24,0,6,0,0,False
11,24,0,6,0,0,False
12,24,0,6,0,0,False
13,24,0,6,0,0,False
14,24,0,6,0,0,False
15,24,0,6,0,0,False
0,25,0,6,0,0,False
1,25,0,6,0,0,False
2,25,0,6,0,0,False
3,25,0,6,0,0,False
4,25,0,6,0,0,False
5,25,0,6,0,0,False
6,25,0,6,0,0,False
7,25,0,6,0,0,False
8,25,0,6,0,0,False
9,25,0,6,0,0,False
10,25,0,6,0,0,False
11,25,0,6,0,0,False
12,25,0,6,0,0,False
13,25,0,6,0,0,False
14,25,0,6,0,0,False
15,25,0,6,0,0,False
0,26,0,6,0,0,False
1,26,0,6,0,0,False
2,26,0,6,0,0,False
3,26,0,6,0,0,False
4,26,0,6,0,0,False
5,26,0,6,0,0,False
6,26,0,6,0,0,False
7,26,0,6,0,0,False
8,26,0,6,0,0,False
9,26,0,6,0,0,False
10,26,0,6,0,0,False
11,26,0,6,0,0,False
12,26,0,6,0,0,False
13,26,0,6,0,0,False
14,26,0,6,0,0,False
15,26,0,6,0,0,False
0,27,0,6,0,0,False
1,27,0,6,0,0,False
2,27,0,6,0,0,False
3,27,0,6,0,0,False
4,27,0,6,0,0,False
5,27,0,6,0,0,False
6,27,0,6,0,0,False
7,27,0,6,0,0,False
8,27,0,6,0,0,False
9,27,0,6,0,0,False
10,27,0,6,0,0,False
11,27,0,6,0,0,False
12,27,0,6,0,0,False
13,27,0,6,0,0,False
14,27,0,6,0,0,False
15,27,0,6,0,0,False
0,28,0,6,0,0,False
1,28,0,6,0,0,False
2,28,0,6,0,0,False
3,28,0,6,0,0,False
4,28,0,6,0,0,False
5,28,0,6,0,0,False
6,28,0,6,0,0,False
7,28,0,6,0,0,False
8,28,0,6,0,0,False
9,28,0,6,0,0,False
10,28,0,6,0,0,False
11,28,0,6,0,0,False
12,28,0,6,0,0,False
13,28,0,6,0,0,False
14,28,0,6,0,0,False
15,28,0,6,0,0,False
0,29,0,6,0,0,False
1,29,0,6,0,0,False
2,29,0,6,0,0,False
3,29,0,6,0,0,False
4,29,0,6,0,0,False
5,29,0,6,0,0,False
6,29,0,6,0,0,False
7,29,0,6,0,0,False
8,29,0,6,0,0,False
9,29,0,6,0,0,False
10,29,0,6,0,0,False
11,29,0,6,0,0,False
12,29,0,6,0,0,False
13,29,0,6,0,0,False
14,29,0,6,0,0,False
15,29,0,6,0,0,False
0,30,0,6,0,0,False
1,30,0,6,0,0,False
2,30,0,6,0,0,False
3,30,0,6,0,0,False
4,30,0,6,0,0,False
5,30,0,6,0,0,False
6,30,0,6,0,0,False
7,30,0,6,0,0,False
8,30,0,6,0,0,False
9,30,0,6,0,0,False
10,30,0,6,0,0,False
11,30,0,6,0,0,False
12,30,0,6,0,0,False
13,30,0,6,0,0,False
14,30,0,6,0,0,False
15,30,0,6,0,0,False
0,31,0,6,0,0,False
1,31,0,6,0,0,False
2,31,0,6,0,0,False
3,31,0,6,0,0,False
4,31,0,6,0,0,False
5,31,0,6,0,0,False
6,31,0,6,0,0,False
7,31,0,6,0,0,False
8,31,0,6,0,0,False
9,31,0,6,0,0,False
10,31,0,6,0,0,False
11,31,0,6,0,0,False
12,31,0,6,0,0,False
13,31,0,6,0,0,False
14,31,0,6,0,0,False
15,31,0,6,0,0,False
0,32,0,6,0,0,False
1,32,0,6,0,0,False
2,32,0,6,0,0,False
3,32,0,6,0,0,False
4,32,0,6,0,0,False
5,32,0,6,0,0,False
6,32,0,6,0,0,False
7,32,0,6,0,0,False
8,32,0,6,0,0,False
9,32,0,6,0,0,False
10,32,0,6,0,0,False
11,32,0,6,0,0,False
12,32,0,6,0,0,False
13,32,0,6,0,0,False
14,32,0,6,0,0,False
15,32,0,6,0,0,False
0,33,0,6,0,0,False
1,33,0,6,0,0,False
2,33,0,6,0,0,False
3,33,0,6,0,0,False
4,33,0,6,0,0,False
5,33,0,6,0,0,False
6,33,0,6,0,0,False
7,33,0,6,0,0,False
8,33,0,6,0,0,False
9,33,0,6,0,0,False
10,33,0,6,0,0,False
11,33,0,6,0,0,False
12,33,0,6,0,0,False
13,33,0,6,0,0,False
14,33,0,6,0,0,False
15,33,0,6,0,0,False
0,34,0,6,0,0,False
1,34,0,6,0,0,False
2,34,0,6,0,0,False
3,34,0,6,0,0,False
4,34,0,6,0,0,False
5,34,0,6,0,0,False
6,34,0,6,0,0,False
7,34,0,6,0,0,False
8,34,0,6,0,0,False
9,34,0,6,0,0,False
10,34,0,6,0,0,False
11,34,0,6,0,0,False
12,34,0,6,0,0,False
13,34,0,6,0,0,False
14,34,0,6,0,0,False
15,34,0,6,0,0,False
0,35,0,6,0,0,False
1,35,0,6,0,0,False
2,35,0,6,0,0,False
3,35,0,6,0,0,False
4,35,0,6,0,0,False
5,35,0,6,0,0,False
6,35,0,6,0,0,False
7,35,0,6,0,0,False
8,35,0,6,0,0,False
9,35,0,6,0,0,False
10,35,0,6,0,0,False
11,35,0,6,0,0,False
12,35,0,6,0,0,False
13,35,0,6,0,0,False
14,35,0,6,0,0,False
15,35,0,6,0,0,False
0,36,0,6,0,0,False
1,36,0,6,0,0,False
2,36,0,6,0,0,False
3,36,0,6,0,0,False
4,36,0,6,0,0,False
5,36,0,6,0,0,False
6,36,0,6,0,0,False
7,36,0,6,0,0,False
8,36,0,6,0,0,False
9,36,0,6,0,0,False
10,36,0,6,0,0,False
11,36,0,6,0,0,False
12,36,0,6,0,0,False
13,36,0,6,0,0,False
14,36,0,6,0,0,False
15,36,0,6,0,0,False
0,37,0,6,0,0,False
1,37,0,6,0,0,False
2,37,0,6,0,0,False
3,37,0,6,0,0,False
4,37,0,6,0,0,False
5,37,0,6,0,0,False
6,37,0,6,0,0,False
7,37,0,6,0,0,False
8,37,0,6,0,0,False
9,37,0,6,0,0,False
10,37,0,6,0,0,False
11,37,0,6,0,0,False
12,37,0,6,0,0,False
13,37,0,6,0,0,False
14,37,0,6,0,0,False
15,37,0,6,0,0,False
0,38,0,6,0,0,False
1,38,0,6,0,0,False
2,38,0,6,0,0,False
3,38,0,6,0,0,False
4,38,0,6,0,0,False
5,38,0,6,0,0,False
6,38,0,6,0,0,False
7,38,0,6,0,0,False
8,38,0,6,0,0,False
9,38,0,6,0,0,False
10,38,0,6,0,0,False
11,38,0,6,0,0,False
12,38,0,6,0,0,False
13,38,0,6,0,0,False
14,38,0,6,0,0,False
15,38,0,6,0,0,False
0,39,0,6,0,0,False
1,39,0,6,0,0,False
2,39,0,6,0,0,False
3,39,0,6,0,0,False
4,39,0,6,0,0,False
5,39,0,6,0,0,False
6,39,0,6,0,0,False
7,39,0,6,0,0,False
8,39,0,6,0,0,False
9,39,0,6,0,0,False
10,39,0,6,0,0,False
11,39,0,6,0,0,False
12,39,0,6,0,0,False
13,39,0,6,0,0,False
14,39,0,6,0,0,False
15,39,0,6,0,0,False
0,40,0,6,0,0,False
1,40,0,6,0,0,False
2,40,0,6,0,0,False
3,40,0,6,0,0,False
4,40,0,6,0,0,False
5,40,0,6,0,0,False
6,40,0,6,0,0,False
7,40,0,6,0,0,False
8,40,0,6,0,0,False
9,40,0,6,0,0,False
10,40,0,6,0,0,False
11,40,0,6,0,0,False
12,40,0,6,0,0,False
13,40,0,6,0,0,False
14,40,0,6,0,0,False
15,40,0,6,0,0,False
0,41,0,6,0,0,False
1,41,0,6,0,0,False
2,41,0,6,0,0,False
3,41,0,6,0,0,False
4,41,0,6,0,0,False
5,41,0,6,0,0,False
6,41,0,6,0,0,False
7,41,0,6,0,0,False
8,41,0,6,0,0,False
9,41,0,6,0,0,False
10,41,0,6,0,0,False
11,41,0,6,0,0,False
12,41,0,6,0,0,False
13,41,0,6,0,0,False
14,41,0,6,0,0,False
15,41,0,6,0,0,False
0,42,0,6,0,0,False
1,42,0,6,0,0,False
2,42,0,6,0,0,False
3,42,0,6,0,0,False
4,42,0,6,0,0,False
5,42,0,6,0,0,False
6,42,0,6,0,0,False
7,42,0,6,0,0,False
8,42,0,6,0,0,False
9,42,0,6,0,0,False
10,42,0,6,0,0,False
11,42,0,6,0,0,False
12,42,0,6,0,0,False
13,42,0,6,0,0,False
14,42,0,6,0,0,False
15,42,0,6,0,0,False
0,43,0,6,0,0,False
1,43,0,6,0,0,False
2,43,0,6,0,0,False
3,43,0,6,0,0,False
4,43,0,6,0,0,False
5,43,0,6,0,0,False
6,43,0,6,0,0,False
7,43,0,6,0,0,False
8,43,0,6,0,0,False
9,43,0,6,0,0,False
10,43,0,6,0,0,False
11,43,0,6,0,0,False
12,43,0,6,0,0,False
13,43,0,6,0,0,False
14,43,0,6,0,0,False
15,43,0,6,0,0,False
0,44,0,6,0,0,False
1,44,0,6,0,0,False
2,44,0,6,0,0,False
3,44,0,6,0,0,False
4,44,0,6,0,0,False
5,44,0,6,0,0,False
6,44,0,6,0,0,False
7,44,0,6,0,0,False
8,44,0,6,0,0,False
9,44,0,6,0,0,False
10,44,0,6,0,0,False
11,44,0,6,0,0,False
